tweet_id,time,tweet,retweet_count
6584,2025-10-25 15:52:00,healthcare announced a major reform in healthcare sector.,4279
6585,2025-10-25 15:52:30,education announced a major reform in education sector.,1436
6586,2025-10-25 15:53:00,development organized a large development awareness campaign.,4379
6587,2025-10-25 15:53:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,3487
6588,2025-10-25 15:54:00,campaign debated on campaign reforms in Parliament.,3141
6589,2025-10-25 15:54:30,Election Commission urged citizens to support Election Commission initiatives.,3524
6590,2025-10-25 15:55:00,digital India highlighted challenges in digital India programs.,4927
6591,2025-10-25 15:55:30,Election Commission promised better Election Commission opportunities for youth.,1692
6592,2025-10-25 15:56:00,Modi debated on Modi reforms in Parliament.,1743
6593,2025-10-25 15:56:30,corruption urged citizens to support corruption initiatives.,2051
6594,2025-10-25 15:57:00,manifesto organized a large manifesto awareness campaign.,2477
6595,2025-10-25 15:57:30,Election Commission highlighted challenges in Election Commission programs.,2897
6596,2025-10-25 15:58:00,BJP announced a major reform in BJP sector.,3188
6597,2025-10-25 15:58:30,Election Commission discussed the new Election Commission policy in India.,1126
6598,2025-10-25 15:59:00,development announced a major reform in development sector.,3485
6599,2025-10-25 15:59:30,jobs discussed the new jobs policy in India.,3007
6600,2025-10-25 16:00:00,campaign discussed the new campaign policy in India.,2512
6601,2025-10-25 16:00:30,education urged citizens to support education initiatives.,1908
6602,2025-10-25 16:01:00,Election Commission highlighted challenges in Election Commission programs.,2861
6603,2025-10-25 16:01:30,education launched a rally focusing on education development.,3913
6604,2025-10-25 16:02:00,Congress announced a major reform in Congress sector.,818
6605,2025-10-25 16:02:30,digital India spoke about recent improvements in digital India.,2970
6606,2025-10-25 16:03:00,healthcare urged citizens to support healthcare initiatives.,1476
6607,2025-10-25 16:03:30,infrastructure launched a rally focusing on infrastructure development.,2922
6608,2025-10-25 16:04:00,digital India discussed the new digital India policy in India.,157
6609,2025-10-25 16:04:30,infrastructure launched a rally focusing on infrastructure development.,2050
6610,2025-10-25 16:05:00,development spoke about recent improvements in development.,67
6611,2025-10-25 16:05:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,2951
6612,2025-10-25 16:06:00,digital India debated on digital India reforms in Parliament.,1599
6613,2025-10-25 16:06:30,infrastructure promised better infrastructure opportunities for youth.,3798
6614,2025-10-25 16:07:00,education promised better education opportunities for youth.,4223
6615,2025-10-25 16:07:30,digital India organized a large digital India awareness campaign.,4602
6616,2025-10-25 16:08:00,Congress discussed the new Congress policy in India.,1149
6617,2025-10-25 16:08:30,Congress highlighted challenges in Congress programs.,924
6618,2025-10-25 16:09:00,manifesto launched a rally focusing on manifesto development.,3088
6619,2025-10-25 16:09:30,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,4491
6620,2025-10-25 16:10:00,jobs debated on jobs reforms in Parliament.,797
6621,2025-10-25 16:10:30,jobs highlighted challenges in jobs programs.,4015
6622,2025-10-25 16:11:00,education promised better education opportunities for youth.,2589
6623,2025-10-25 16:11:30,manifesto launched a rally focusing on manifesto development.,2670
6624,2025-10-25 16:12:00,healthcare discussed the new healthcare policy in India.,3246
6625,2025-10-25 16:12:30,healthcare announced a major reform in healthcare sector.,3289
6626,2025-10-25 16:13:00,BJP promised better BJP opportunities for youth.,2601
6627,2025-10-25 16:13:30,Congress announced a major reform in Congress sector.,334
6628,2025-10-25 16:14:00,BJP criticized the opposition for BJP issues.,1742
6629,2025-10-25 16:14:30,development debated on development reforms in Parliament.,1587
6630,2025-10-25 16:15:00,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,4873
6631,2025-10-25 16:15:30,digital India highlighted challenges in digital India programs.,4151
6632,2025-10-25 16:16:00,development launched a rally focusing on development development.,2169
6633,2025-10-25 16:16:30,development announced a major reform in development sector.,4159
6634,2025-10-25 16:17:00,infrastructure organized a large infrastructure awareness campaign.,1641
6635,2025-10-25 16:17:30,infrastructure highlighted challenges in infrastructure programs.,2688
6636,2025-10-25 16:18:00,manifesto discussed the new manifesto policy in India.,1178
6637,2025-10-25 16:18:30,digital India debated on digital India reforms in Parliament.,655
6638,2025-10-25 16:19:00,jobs spoke about recent improvements in jobs.,3313
6639,2025-10-25 16:19:30,poll rally criticized the opposition for poll rally issues.,296
6640,2025-10-25 16:20:00,poll rally criticized the opposition for poll rally issues.,2943
6641,2025-10-25 16:20:30,jobs announced a major reform in jobs sector.,4614
6642,2025-10-25 16:21:00,healthcare spoke about recent improvements in healthcare.,3250
6643,2025-10-25 16:21:30,Modi promised better Modi opportunities for youth.,3487
6644,2025-10-25 16:22:00,healthcare debated on healthcare reforms in Parliament.,4790
6645,2025-10-25 16:22:30,BJP urged citizens to support BJP initiatives.,4765
6646,2025-10-25 16:23:00,Modi spoke about recent improvements in Modi.,3676
6647,2025-10-25 16:23:30,development criticized the opposition for development issues.,1080
6648,2025-10-25 16:24:00,jobs launched a rally focusing on jobs development.,3244
6649,2025-10-25 16:24:30,jobs spoke about recent improvements in jobs.,754
6650,2025-10-25 16:25:00,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,125
6651,2025-10-25 16:25:30,jobs organized a large jobs awareness campaign.,3421
6652,2025-10-25 16:26:00,jobs debated on jobs reforms in Parliament.,3704
6653,2025-10-25 16:26:30,manifesto organized a large manifesto awareness campaign.,1575
6654,2025-10-25 16:27:00,healthcare organized a large healthcare awareness campaign.,1854
6655,2025-10-25 16:27:30,campaign announced a major reform in campaign sector.,3473
6656,2025-10-25 16:28:00,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,957
6657,2025-10-25 16:28:30,healthcare launched a rally focusing on healthcare development.,2790
6658,2025-10-25 16:29:00,poll rally spoke about recent improvements in poll rally.,853
6659,2025-10-25 16:29:30,healthcare announced a major reform in healthcare sector.,3210
6660,2025-10-25 16:30:00,healthcare debated on healthcare reforms in Parliament.,4367
6661,2025-10-25 16:30:30,healthcare launched a rally focusing on healthcare development.,576
6662,2025-10-25 16:31:00,jobs highlighted challenges in jobs programs.,3041
6663,2025-10-25 16:31:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,4193
6664,2025-10-25 16:32:00,poll rally spoke about recent improvements in poll rally.,3093
6665,2025-10-25 16:32:30,Election Commission organized a large Election Commission awareness campaign.,4568
6666,2025-10-25 16:33:00,corruption launched a rally focusing on corruption development.,3730
6667,2025-10-25 16:33:30,BJP urged citizens to support BJP initiatives.,2158
6668,2025-10-25 16:34:00,infrastructure promised better infrastructure opportunities for youth.,4619
6669,2025-10-25 16:34:30,corruption spoke about recent improvements in corruption.,3426
6670,2025-10-25 16:35:00,Election Commission promised better Election Commission opportunities for youth.,2319
6671,2025-10-25 16:35:30,jobs launched a rally focusing on jobs development.,3759
6672,2025-10-25 16:36:00,Congress launched a rally focusing on Congress development.,2820
6673,2025-10-25 16:36:30,development announced a major reform in development sector.,4542
6674,2025-10-25 16:37:00,jobs highlighted challenges in jobs programs.,1670
6675,2025-10-25 16:37:30,manifesto discussed the new manifesto policy in India.,1844
6676,2025-10-25 16:38:00,poll rally spoke about recent improvements in poll rally.,4396
6677,2025-10-25 16:38:30,healthcare launched a rally focusing on healthcare development.,2039
6678,2025-10-25 16:39:00,Congress promised better Congress opportunities for youth.,13
6679,2025-10-25 16:39:30,poll rally announced a major reform in poll rally sector.,3312
6680,2025-10-25 16:40:00,infrastructure discussed the new infrastructure policy in India.,1556
6681,2025-10-25 16:40:30,education discussed the new education policy in India.,2864
6682,2025-10-25 16:41:00,BJP discussed the new BJP policy in India.,1497
6683,2025-10-25 16:41:30,digital India debated on digital India reforms in Parliament.,2291
6684,2025-10-25 16:42:00,campaign criticized the opposition for campaign issues.,2388
6685,2025-10-25 16:42:30,campaign announced a major reform in campaign sector.,1759
6686,2025-10-25 16:43:00,corruption promised better corruption opportunities for youth.,347
6687,2025-10-25 16:43:30,campaign discussed the new campaign policy in India.,4900
6688,2025-10-25 16:44:00,education criticized the opposition for education issues.,3047
6689,2025-10-25 16:44:30,healthcare criticized the opposition for healthcare issues.,2161
6690,2025-10-25 16:45:00,healthcare promised better healthcare opportunities for youth.,322
6691,2025-10-25 16:45:30,corruption urged citizens to support corruption initiatives.,1199
6692,2025-10-25 16:46:00,corruption announced a major reform in corruption sector.,2314
6693,2025-10-25 16:46:30,Congress urged citizens to support Congress initiatives.,3610
6694,2025-10-25 16:47:00,Election Commission launched a rally focusing on Election Commission development.,2161
6695,2025-10-25 16:47:30,development highlighted challenges in development programs.,2628
6696,2025-10-25 16:48:00,BJP spoke about recent improvements in BJP.,762
6697,2025-10-25 16:48:30,Congress organized a large Congress awareness campaign.,3725
6698,2025-10-25 16:49:00,development debated on development reforms in Parliament.,3063
6699,2025-10-25 16:49:30,digital India discussed the new digital India policy in India.,4270
6700,2025-10-25 16:50:00,education announced a major reform in education sector.,1255
6701,2025-10-25 16:50:30,Modi promised better Modi opportunities for youth.,2670
6702,2025-10-25 16:51:00,Congress launched a rally focusing on Congress development.,1769
6703,2025-10-25 16:51:30,digital India highlighted challenges in digital India programs.,3899
6704,2025-10-25 16:52:00,Congress debated on Congress reforms in Parliament.,3649
6705,2025-10-25 16:52:30,Congress criticized the opposition for Congress issues.,4616
6706,2025-10-25 16:53:00,Congress debated on Congress reforms in Parliament.,1532
6707,2025-10-25 16:53:30,corruption launched a rally focusing on corruption development.,1661
6708,2025-10-25 16:54:00,manifesto organized a large manifesto awareness campaign.,2647
6709,2025-10-25 16:54:30,education debated on education reforms in Parliament.,1539
6710,2025-10-25 16:55:00,Election Commission debated on Election Commission reforms in Parliament.,1945
6711,2025-10-25 16:55:30,poll rally criticized the opposition for poll rally issues.,2090
6712,2025-10-25 16:56:00,Election Commission criticized the opposition for Election Commission issues.,1642
6713,2025-10-25 16:56:30,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,3574
6714,2025-10-25 16:57:00,Congress criticized the opposition for Congress issues.,3117
6715,2025-10-25 16:57:30,Modi announced a major reform in Modi sector.,4845
6716,2025-10-25 16:58:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,3944
6717,2025-10-25 16:58:30,jobs urged citizens to support jobs initiatives.,2905
6718,2025-10-25 16:59:00,Modi launched a rally focusing on Modi development.,4096
6719,2025-10-25 16:59:30,development launched a rally focusing on development development.,2735
6720,2025-10-25 17:00:00,education criticized the opposition for education issues.,42
6721,2025-10-25 17:00:30,poll rally discussed the new poll rally policy in India.,4166
6722,2025-10-25 17:01:00,education highlighted challenges in education programs.,2379
6723,2025-10-25 17:01:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,2444
6724,2025-10-25 17:02:00,development spoke about recent improvements in development.,2125
6725,2025-10-25 17:02:30,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,2679
